"name","lat","lng","address","detail_info"
"西山兴兴综合商场",39.964047,116.141297,"黑石头路12号楼","购物;超市"
"百姓乐超市",39.964139,116.141407,"黑石头路12号楼","购物;超市"
"家家灯火便利超市",39.955789,116.12672,"三家店四局东31排火车站附近","购物;超市"
"永美便利超市",39.957933,116.12329,"新建路29号","购物;超市"
"炮厂综合便利超市",39.96372,116.140899,"炮厂路","购物;超市"
"爱玛裕便利店",39.945265,116.126215,"北京市石景山区","购物;便利店"
"石材市场兰宇便利店",39.946438,116.12222,"西六环附近","购物;便利店"
"易捷便利店(双峪路)",39.945307,116.134456,"广宁","购物;便利店"
"站前商店",39.956111,116.126481,"门头沟区新华路15号","购物;便利店"
"昆仑好客(石门路)",39.959256,116.135736,"石门路292附近","购物;便利店"
"凯绿林商店",39.956078,116.126382,"新华路15号","购物;便利店"
"佳和乐购商店",39.961577,116.133911,"石门路322附近","购物;便利店"
"彩霞食品店",39.947928,116.132909,"双峪路65号附近","购物;便利店"
"昆仑好客",39.943607,116.123051,"北京市石景山区","购物"
"石景山五里坨副食经营部",39.961229,116.130296,"五里坨前街","购物;便利店"
"客源超市",40.061479,116.136572,"北京市海淀区s210","购物;超市"
"世纪华联超市兴隆百利店(温泉路)",40.059528,116.140516,"苏家坨","购物;超市"
"世纪家家福连锁超市周家巷130号店",40.059437,116.141529,"北京市海淀区","购物;超市"
"家瑞超市",40.054481,116.138995,"北京市海淀区","购物;超市"
"(服务区)易捷便利店",40.068184,116.143649,"服务区附近","购物;便利店"
"西雅图强商店",40.061314,116.137607,"北京市海淀区","购物;便利店"
"雪峰便利店",40.05959,116.137893,"白军南里四巷63号","购物;便利店"
"世纪华联超市(北安河路店)",40.085462,116.127604,"北京市海淀区北安河路32号附近","购物;超市"
"美联便利超市",40.071905,116.122808,"环谷园路6号","购物;超市"
"兴盛超市(北安河路店)",40.069864,116.127687,"北安河(近北安河路)","购物;超市"
"心意平价超市",40.082165,116.126446,"北京市海淀区北安河路","购物;超市"
"美廉超市(草厂村店)",40.084103,116.127125,"北安河路36号","购物;超市"
"隆盛福安大卖场",40.085185,116.127142,"北安河路32号附近","购物;超市"
"顺安超市",40.069392,116.127669,"北安河路和北安河东街的交叉口附近","购物;超市"
"东方园超市",40.071804,116.122176,"环谷园路附近","购物;超市"
"康金物廉物美超市",40.084484,116.127156,"北安河路47号49号","购物;超市"
"北方安安超市",40.068765,116.128526,"北安河路北安河东街路口附近","购物;超市"
"富迪综合超市(君乐宝提货点店)",40.084422,116.127125,"北安河路32号附近","购物;超市"
"双缘食品百货超市",40.085516,116.127655,"北安河路32号附近","购物;超市"
"好邻居便利店NO.365",40.071088,116.125791,"苏家坨","购物;便利店"
"(服务区)易捷便利店",40.068814,116.141911,"服务区附近","购物;便利店"
"北京信诚丰联综合商店",40.083374,116.126739,"北安河路30号附近","购物;便利店"
"首航超市(同泽园店)",40.111662,116.144668,"后沙涧路与苏二路交叉口南","购物;超市"
"超市发超市(台头村店)",40.110887,116.124322,"聂各庄东路10号","购物;超市"
"同力源便利超市",40.113859,116.123784,"苏家坨镇台头村","购物;超市"
"中联万家综合超市(聂各庄店)",40.106709,116.125205,"苏家坨镇聂各庄东路聂各庄公交站斜对面","购物;超市"
"世纪华联超市(聂各庄店)",40.106716,116.125046,"北京市海淀区聂各庄东路,圆明园学校北门斜对面","购物;超市"
"美廉超市(聂各庄店)",40.106418,116.124631,"苏家坨镇聂各庄村正街50号","购物;超市"
"台头村家家福超市",40.113766,116.124311,"北安河路","购物;超市"
"上海联花超市",40.115539,116.123559,"北安河路附近","购物;超市"
"佳佳爱便利店",40.1114,116.14643,"后沙涧路与苏二路交叉口东南150米","购物;便利店"
"易捷便利店(北安河路)",40.102601,116.126635,"北安河路56号","购物;便利店"
"腾飞展发综合商店",40.106371,116.124803,"聂各庄路34号附近","购物;便利店"
"玉坤商店",40.113018,116.124582,"凤凰岭路9号附近","购物;便利店"
"鑫大地副食便利店(同泽园店)",40.111491,116.144648,"后沙涧路慈善超市旁","购物;便利店"
"望书山文化用品商店",40.114186,116.122916,"台头村148号","购物;便利店"
"梁家园小卖部",40.117077,116.123684,"苏家坨镇台头村","购物;便利店"
"家乐福(北京良乡店)",39.738485,116.148828,"北京市房山区拱辰街道办事处二街村金花商业大厦地上2、3层","购物;超市"
"红日超市(拱辰南大街)",39.733213,116.148764,"拱辰南大街40号附近","购物;超市"
"首航超市(瑞雪春堂店)",39.724553,116.155387,"长虹大街瑞雪春堂底商(近城铁大学城西站)","购物;超市"
"华冠超市鸿顺园店（61店）",39.729284,116.162776,"良乡地区鸿顺园商业1号楼","购物;超市"
"华冠超市(文化路店)",39.740532,116.151466,"良乡文化路47号","购物;超市"
"昊天云龙超市",39.741346,116.155242,"凯旋大街","购物;超市"
"客满多超市",39.732884,116.150973,"南关东路3号","购物;超市"
"福莉佳超市",39.726386,116.154952,"北京市房山区良乡瑞雪春堂2里1号楼","购物;超市"
"华联便利超市",39.735001,116.165139,"北京市房山区良乡阳光邑上45#3底商","购物;超市"
"华联生活超市",39.732268,116.164306,"北京市房山区","购物;超市"
"万家购生活超市",39.731944,116.148763,"北京市房山区良乡拱辰南大街44号荣鹏花园小区底商","购物;超市"
"华冠超市(玉竹园店)",39.730017,116.157327,"玉竹园一里（畅龙苑）2号楼一层03号","购物;超市"
"丰盛悦雅超市",39.739433,116.164464,"北京市房山区伟业嘉园西里5号楼","购物;超市"
"康乐·美佳美超市(瑞雪春堂店)",39.72662,116.155022,"瑞雪春堂二里1","购物;超市"
"世纪华联超市(瑞雪春堂店)",39.726612,116.154343,"北京市房山区良官公路瑞雪春堂(东门)附近","购物;超市"
"益邻居批发超市",39.73103,116.152717,"昊天大街与良常路交叉口南200米","购物;超市"
"忠顺发超市",39.72628,116.155556,"北京市房山区瑞雪春堂二里1","购物;超市"
"集安广阔",39.736695,116.148776,"北京市房山区拱辰南大街6号国泰百货良乡店1层","购物;超市"
"村兴我荣超市",39.736224,116.170925,"阳光北大街118附近","购物;超市"
"达华超市",39.737901,116.153906,"良乡中路1号附近","购物;超市"
"金奥美超市",39.729222,116.157281,"长虹东路鸿顺园26号楼1-03号","购物;超市"
"京良昊天超市",39.725303,116.169782,"良乡北京工商大学西门内","购物;超市"
"铭盛阁超市",39.736189,116.168113,"良乡东路56号院阳光邑上底商40-6","购物;超市"
"东升超市(东阳大酒店西南)",39.726378,116.169866,"台球厅(东阳大酒店西南)附近","购物;超市"
"利军通达超市",39.739152,116.156391,"北京市房山区东关家园2号","购物;超市"
"红达浩源平价超市",39.737633,116.158586,"良乡东路附近","购物;超市"
"梦莹批发超市",39.731828,116.163557,"揽秀北大街阳光邑上45#-14","购物;超市"
"红艳小卖部",39.73693,116.15884,"良乡镇东关新村","购物;便利店"
"伟达批发",39.741962,116.153918,"良乡北关东路25号","购物;便利店"
"永红超市",39.737927,116.155654,"东关街附近","购物;超市"
"易捷便利店(长虹东路辅路)",39.730019,116.165455,"长虹东路29号","购物;便利店"
"佳华副食",39.72939,116.166504,"长虹东路29号","购物;超市"
"金雨丽副食超市",39.741662,116.156525,"昊天温泉家园12号楼底商","购物;超市"
"易捷便利店(房山区水务局良乡东区排水工作站西南)",39.735959,116.154652,"凯旋大街附近","购物;便利店"
